איינ׀געוויינ׀ען (איינגעוויינט)	приучать
איינגעוויינען זיך (אין אינפ.)	привыкать, приучаться איינגעזונקען א (פּארט. פון איינזינקען) 1. завяз(нув)ший, увяз(нув)ший
איינגעזונקען ווער׀ן	быть поглощённым чем-л.
ווי איינגעזונקען געוואָרן	как сквозь землю провалился 2. впалый איינגעזעס_ן א (פּארט. פון איינזיצן) 1. оседлый 2. коренной 3. обжитой איינגעחושכט [איינגעכוישעכט] א мрачный, удручённый, подавленный
איינגעטונקען א	испачканный (чем-л. жидким), залитый זיינע הענט זיינען איינגעטונקען אין בלוט его руки обагрены кровью
איינגעטריקנט א	иссохший, высохший
איינגעטריקנט ווער׀ן	иссыхать, (вы)сохнуть; (о растениях тж.) вянуть, чахнуть
איינגעליבט א	влюблённый
איינגעמאַכטס ז ־ן	варенье; конфитюр איינגענומען א (פּארט. פון אייננעמען) זען איינגענעמען איינגענורעט א (פּארט. פון אייננורען זיך) укутанный איינגעניט א (פּארט. פון איינגעניטן זיך) умелый, опытный, натренированный איינ׀געניט׀ן זיך (איינגעניט זיך) (אין) практиковаться, тренироваться, упражняться в...; наловчиться что-л. делать; наби(ва)ть руку на...
איינגענעמ(ען) א	приятный
זייער איינגענעם!	очень приятно!
איינגעפאַל_ן א (פּארט. פון איינפאַלן)	впалый, ввалившийся איינגעפאָר_ן א (פּארט. פון איינפאָרן) 1. наезженный
אַן איינגעפאָרענ׀ער וועג	наезженная дорога 2. перен. рутинный
איינגעפונדעוועט א	(прочно) установившийся, укоренившийся
